PATRIC ID,Isolation Source,Isolation Date,Serotype,US State of Isolation,SRA Run Accession,AUG,AMP,AXO,AZI,CHL,CIP,COT,FIS,FOX,GEN,NAL,STR,TET,TIO,KAN
590.13018,Ground Turkey,2011,Heidelberg,NM,SRR3665086,8,>32,<=0.25,4,8,<=0.015,<=0.12,32,2,>16,4,64,<=4,1,<=8
590.13019,Chicken Breast,2005,Thompson,MN,SRR1631196,8,>32,<=0.25,NA,4,<=0.01,<=0.12,<=16,2,0.5,4,NA,<=4,0.5,NA
590.1302,Ground Turkey,2015,Muenchen,CT,SRR3932914,<=1,<=1,<=0.25,2,4,<=0.015,<=0.12,32,2,0.5,4,4,<=4,1,NA
590.13021,Ground Turkey,2010,Heidelberg,TN,SRR3136898,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,>256,1,16,4,64,<=4,1,NA
590.13022,Ground Turkey,2003,Heidelberg,NY,SRR1636987,32,8,<=0.25,NA,8,<=0.01,<=0.12,NA,4,0.5,4,NA,<=4,0.5,NA
590.13023,Ground Turkey,2014,Hadar,MD,SRR2407705,<=1,<=1,<=0.25,4,4,0.03,<=0.12,32,2,1,2,64,>32,1,NA
590.13024,Ground Turkey,2006,Reading,CA,SRR1793270,<=1,<=1,<=0.25,NA,8,0.03,<=0.12,64,4,0.5,4,NA,<=4,1,NA
590.13025,Chicken Breast,2012,Typhimurium var. 5-,NY,SRR3664773,>32,>32,8,4,4,<=0.015,<=0.12,>256,16,<=0.25,4,NA,>32,>8,<=8
590.13026,Ground Turkey,2011,Heidelberg,NM,SRR3665087,16,>32,<=0.25,4,8,<=0.015,<=0.12,>256,2,>16,4,>64,>32,1,>64
590.13027,Chicken Breast,2002,Enteritidis,TN,SRR1177265,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,NA,2,0.5,4,NA,<=4,0.5,NA
590.13028,Pork Chop,2015,Schwarzengrund,CT,SRR3932915,<=1,<=1,<=0.25,4,8,<=0.015,<=0.12,32,2,1,4,8,<=4,1,NA
590.1303,Chicken Breast,2007,Typhimurium,NM,SRR2054611,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,32,4,<=0.25,2,NA,<=4,1,NA
590.13031,Ground Turkey,2010,Saintpaul,NM,SRR3219180,8,>32,<=0.25,NA,4,<=0.01,<=0.12,64,1,0.5,2,NA,>32,1,NA
590.13032,Ground Turkey,2003,Heidelberg,GA,SRR1636988,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,NA,2,<=0.25,4,>64,>32,0.5,NA
590.13033,Chicken Breast,2005,Agona,CO,SRR1521560,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,64,4,0.5,4,NA,>32,1,NA
590.13034,Chicken Wings,2013,Heidelberg,CA,SRR2566914,<=1,<=1,<=0.25,4,8,<=0.015,<=0.12,32,2,0.5,4,>64,>32,1,>64
590.13035,Chicken Breast,2002,"I 4,5,12:i:-",CT,SRR1177285,<=1,2,<=0.25,NA,4,<=0.01,<=0.12,NA,2,<=0.25,4,NA,<=4,0.5,NA
590.13036,Ground Turkey,2006,Schwarzengrund,CA,SRR1793271,2,<=1,<=0.25,NA,4,<=0.01,<=0.12,64,2,0.5,4,NA,32,1,NA
590.13037,Chicken Breast,2013,Heidelberg,CA,SRR2566915,8,>32,<=0.25,4,>32,<=0.015,<=0.12,>256,2,>16,4,>64,>32,1,>64
590.13038,Chicken Breast,2012,Typhimurium var. 5-,NY,SRR3664774,>32,>32,16,4,8,<=0.015,<=0.12,>256,32,0.5,4,NA,>32,8,<=8
590.13039,Chicken Breast,2003,Mbandaka,MN,SRR1637012,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,NA,4,0.5,4,NA,<=4,0.5,NA
590.1304,Ground Turkey,2015,Typhimurium var. 5-,NM,SRR3932916,<=1,<=1,<=0.25,2,8,<=0.015,<=0.12,32,2,0.5,4,8,<=4,1,NA
590.13042,Chicken Breast,2015,Kentucky,CT,SRR3932917,<=1,<=1,<=0.25,4,8,<=0.015,<=0.12,32,4,0.5,4,64,>32,1,NA
590.13043,Chicken Breast,2013,Typhimurium var. 5-,CT,SRR2566916,>32,>32,8,4,8,<=0.015,<=0.12,>256,32,0.5,4,NA,>32,>8,>64
590.13044,Ground Turkey,2014,Reading,MD,SRR2407706,<=1,<=1,<=0.25,4,8,0.03,<=0.12,32,4,0.5,2,8,<=4,1,NA
590.13045,Pork Chop,2011,Derby,NM,SRR3665088,<=1,<=1,<=0.25,4,8,<=0.015,<=0.12,64,4,0.5,2,NA,<=4,1,<=8
590.13046,Pork Chop,2007,Derby,GA,SRR2054612,<=1,2,<=0.25,NA,8,<=0.01,0.25,32,4,0.5,2,NA,>32,1,NA
590.13047,Pork Chop,2008,Typhimurium var. 5-,TN,SRR2568403,<=1,2,<=0.25,NA,8,<=0.01,<=0.12,128,2,0.5,4,NA,>32,1,NA
590.13048,Ground Turkey,2010,Saintpaul,NM,SRR3219181,8,>32,<=0.25,NA,4,<=0.01,<=0.12,64,2,0.5,2,NA,>32,1,NA
590.13049,Ground Turkey,2009,Saintpaul,CT,SRR3143634,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,64,2,<=0.25,4,NA,<=4,1,NA
590.13051,Chicken Breast,2007,Kentucky,NM,SRR2054613,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,32,2,0.5,2,64,>32,0.5,NA
590.13052,Chicken Breast,2005,Kentucky,OR,SRR1521569,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,128,2,0.5,4,NA,<=4,0.5,NA
590.13053,Ground Turkey,2009,Hadar,MD,SRR3055298,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,32,2,1,4,64,>32,1,NA
590.13054,Chicken Breast,2012,Typhimurium var. 5-,NY,SRR3664775,>32,>32,8,4,8,0.03,<=0.12,>256,16,0.5,4,NA,>32,>8,<=8
590.13055,Chicken Breast,2015,"I 6,7:k:-",CT,SRR3932918,<=1,<=1,<=0.25,4,8,<=0.015,<=0.12,32,4,<=0.25,4,4,<=4,0.5,NA
590.13056,Chicken Breast,2010,Kentucky,NM,SRR3219182,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,64,2,<=0.25,2,64,>32,1,NA
590.13057,Ground Turkey,2006,Hadar,CO,SRR1801537,16,>32,<=0.25,NA,4,<=0.01,<=0.12,>256,4,>16,4,>64,>32,1,NA
590.13058,Ground Turkey,2008,Heidelberg,NM,SRR2583943,2,<=1,<=0.25,NA,8,<=0.01,<=0.12,64,4,0.5,4,NA,<=4,1,NA
590.13059,Chicken Breast,2002,Hadar,GA,SRR1177315,<=1,2,<=0.25,NA,4,<=0.01,<=0.12,NA,2,0.5,4,64,>32,0.5,NA
590.1306,Ground Turkey,2013,Anatum,CT,SRR2566917,<=1,<=1,<=0.25,4,8,<=0.015,<=0.12,32,4,0.5,4,NA,>32,1,<=8
590.13061,Ground Turkey,2010,"IIIa 18:z4,z23:-",OR,SRR3143811,<=1,<=1,0.5,NA,4,<=0.01,<=0.12,32,2,<=0.25,2,NA,<=4,1,NA
590.13062,Ground Turkey,2014,Albany,PA,SRR2407707,<=1,<=1,<=0.25,4,4,0.03,<=0.12,32,4,0.5,2,16,<=4,1,NA
590.13063,Chicken Breast,2007,Enteritidis,NM,SRR2054614,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,<=16,2,<=0.25,4,NA,<=4,1,NA
590.13064,Chicken Breast,2003,Mbandaka,MN,SRR1637016,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,NA,4,0.5,4,NA,<=4,0.5,NA
590.13065,Chicken Breast,2010,Heidelberg,NM,SRR3219184,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,32,2,0.5,4,>64,>32,1,NA
590.13066,Chicken Breast,2012,Typhimurium var. 5-,NY,SRR3664776,<=1,<=1,<=0.25,4,4,<=0.015,<=0.12,>256,2,0.5,4,NA,>32,1,<=8
590.13069,Ground Turkey,2002,Heidelberg,GA,SRR1177316,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,NA,1,0.5,4,NA,<=4,0.5,NA
590.1307,Chicken Breast,2009,Typhimurium var. 5-,NY,SRR3146571,8,>32,<=0.25,NA,8,<=0.01,0.25,>256,2,<=0.25,4,NA,>32,1,NA
590.13071,Chicken Breast,2007,Enteritidis,NM,SRR2054615,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,<=16,2,<=0.25,4,NA,<=4,1,NA
590.13072,Chicken Breast,2014,Typhimurium var. 5-,PA,SRR2407708,>32,>32,16,8,8,0.03,<=0.12,>256,>32,<=0.25,2,8,>32,>8,NA
590.13073,Chicken Breast,2015,Kentucky,CT,SRR3932919,<=1,<=1,<=0.25,4,8,<=0.015,<=0.12,32,8,0.5,2,64,>32,1,NA
590.13074,Ground Turkey,2003,"I 4,12:r:-",GA,SRR1637019,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,NA,2,<=0.25,8,NA,>32,0.5,NA
590.13075,Chicken Breast,2010,Heidelberg,NM,SRR3219185,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,32,1,0.5,8,NA,<=4,0.5,NA
590.13076,Chicken Breast,2009,Typhimurium var. 5-,MD,SRR3055299,>32,>32,32,NA,8,<=0.01,<=0.12,>256,>32,<=0.25,4,NA,>32,>8,NA
590.13077,Ground Turkey,2013,Anatum,CT,SRR2566918,<=1,2,<=0.25,8,8,<=0.015,<=0.12,64,4,0.5,4,NA,>32,2,<=8
590.13078,Ground Turkey,2012,Heidelberg,NY,SRR3664777,8,>32,<=0.25,2,4,<=0.015,<=0.12,32,4,<=0.25,2,64,<=4,1,NA
590.13079,Chicken Breast,2002,"I 4,12:i:-",CT,SRR1177324,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,NA,8,0.5,4,NA,<=4,0.5,NA
590.1308,Chicken Breast,2004,Heidelberg,OR,SRR1521571,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,32,2,<=0.25,4,NA,<=4,0.5,NA
590.13081,Ground Turkey,2007,Hadar,NM,SRR2054616,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,<=16,2,<=0.25,2,64,>32,1,NA
590.13082,Chicken Breast,2006,Heidelberg,CO,SRR1801538,<=1,<=1,<=0.25,NA,8,0.03,<=0.12,<=16,2,0.5,4,NA,<=4,1,NA
590.13083,Chicken Breast,2003,Typhimurium,MD,SRR1637020,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,NA,2,0.5,4,NA,<=4,0.5,NA
590.13084,Ground Turkey,2014,Hadar,PA,SRR2407709,>32,>32,16,2,4,0.03,<=0.12,>256,>32,>16,2,>64,>32,>8,NA
590.13085,Chicken Breast,2013,Schwarzengrund,GA,SRR2566919,2,<=1,<=0.25,4,8,<=0.015,<=0.12,32,2,1,4,>64,<=4,1,<=8
590.13086,Ground Turkey,2009,Albany,MD,SRR3055301,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,>256,4,>16,2,64,<=4,1,NA
590.13087,Chicken Breast,2009,Kentucky,NY,SRR3146574,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,64,2,<=0.25,2,64,>32,0.5,NA
590.13088,Ground Turkey,2011,Heidelberg,NM,SRR3665091,>32,>32,64,8,>32,<=0.015,>4,>256,>32,>16,4,>64,>32,>8,>64
590.13089,Ground Turkey,2010,Brandenburg,NM,SRR3219186,>32,>32,32,NA,8,<=0.01,<=0.12,64,>32,0.5,2,NA,<=4,>8,NA
590.1309,Chicken Breast,2015,Kentucky,CT,SRR3932920,<=1,<=1,<=0.25,4,4,<=0.015,<=0.12,32,4,0.5,4,64,>32,1,NA
590.13091,Ground Turkey,2006,Hadar,NM,SRR2062215,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,64,2,0.5,4,64,>32,1,NA
590.13093,Chicken Breast,2012,Typhimurium var. 5-,CO,SRR3664778,<=1,<=1,<=0.25,4,4,<=0.015,<=0.12,>256,2,<=0.25,4,NA,>32,0.5,<=8
590.13094,Chicken Breast,2013,Heidelberg,GA,SRR2566920,<=1,<=1,<=0.25,4,8,<=0.015,<=0.12,>256,2,16,4,64,>32,1,<=8
590.13095,Chicken Breast,2015,"I 6,7:k:-",CT,SRR3932921,<=1,<=1,<=0.25,4,8,0.03,<=0.12,<=16,2,0.5,4,8,<=4,1,NA
590.13096,Chicken Breast,2002,Kentucky,CT,SRR1177331,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,NA,2,0.5,4,NA,<=4,0.5,NA
590.13097,Ground Turkey,2008,Reading,NM,SRR2583944,<=1,<=1,<=0.25,NA,8,0.03,<=0.12,64,2,0.5,4,NA,<=4,1,NA
590.13098,Chicken Breast,2006,Heidelberg,CO,SRR1801539,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,<=16,2,0.5,4,NA,<=4,1,NA
590.13099,Ground Turkey,2014,Saintpaul,PA,SRR2407710,<=1,2,<=0.25,8,8,0.03,<=0.12,32,8,0.5,2,8,<=4,1,NA
590.131,Chicken Breast,2009,Typhimurium var. 5-,NY,SRR3146576,>32,>32,16,NA,8,<=0.01,<=0.12,>256,>32,<=0.25,4,NA,>32,>8,NA
590.13101,Ground Turkey,2009,Saintpaul,MD,SRR3055304,8,>32,<=0.25,NA,8,<=0.01,<=0.12,64,2,0.5,4,>64,>32,1,NA
590.13102,Ground Turkey,2009,Hadar,CA,SRR3223088,16,>32,<=0.25,NA,4,0.03,<=0.12,>256,2,>16,4,>64,>32,1,NA
590.13103,Ground Turkey,2011,Heidelberg,NM,SRR3665092,>32,>32,64,8,32,0.03,>4,>256,>32,>16,4,>64,>32,>8,>64
590.17895,Chicken Breast,2015,Typhimurium var. 5-,MD,SRR3932922,32,>32,8,4,8,<=0.015,<=0.12,>256,32,<=0.25,4,4,>32,8,NA
590.13105,Ground Turkey,2003,Saintpaul,NY,SRR1637031,32,>32,<=0.25,NA,8,<=0.01,0.25,NA,2,8,4,>64,<=4,1,NA
590.13106,Pork Chop,2005,Heidelberg,OR,SRR1521576,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,64,2,0.5,4,NA,>32,1,NA
590.13107,Ground Turkey,2002,Muenster,MD,SRR1177335,<=1,<=1,<=0.25,NA,8,0.25,<=0.12,NA,8,>16,>32,>64,>32,0.5,NA
590.13108,Chicken Breast,2012,Heidelberg,CO,SRR3664779,<=1,<=1,<=0.25,4,8,<=0.015,<=0.12,<=16,2,0.5,4,NA,<=4,0.5,<=8
590.13109,Ground Turkey,2006,Berta,CO,SRR1801543,16,>32,<=0.25,NA,8,<=0.01,<=0.12,<=16,2,<=0.25,2,NA,<=4,1,NA
590.13111,Ground Turkey,2009,Hadar,CA,SRR3223089,16,>32,<=0.25,NA,4,<=0.01,<=0.12,>256,2,>16,4,>64,>32,1,NA
590.13112,Chicken Breast,2015,Typhimurium var. 5-,MD,SRR3932923,32,>32,8,4,4,<=0.015,<=0.12,>256,32,<=0.25,4,8,>32,8,NA
590.13113,Ground Turkey,2006,Brandenburg,NM,SRR2062216,<=1,2,<=0.25,NA,8,0.03,<=0.12,64,2,0.5,4,NA,<=4,1,NA
590.13114,Pork Chop,2014,London,PA,SRR2407711,<=1,<=1,<=0.25,4,4,<=0.015,<=0.12,64,2,0.5,2,8,>32,0.5,NA
590.13115,Chicken Breast,2009,Typhimurium var. 5-,NY,SRR3146577,>32,>32,16,NA,8,<=0.01,<=0.12,>256,>32,<=0.25,4,NA,>32,>8,NA
590.13116,Chicken Breast,2013,Heidelberg,GA,SRR2566921,<=1,<=1,<=0.25,8,8,<=0.015,<=0.12,<=16,2,0.5,4,NA,<=4,1,<=8
590.13117,Ground Turkey,2008,Hadar,NM,SRR2583945,16,>32,<=0.25,NA,4,<=0.01,<=0.12,64,2,0.5,4,>64,32,1,NA
590.13118,Ground Turkey,2006,Hadar,CO,SRR1801544,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,64,2,0.5,4,64,>32,1,NA
590.13119,Ground Turkey,2011,Heidelberg,NM,SRR3665093,8,>32,<=0.25,4,8,<=0.015,<=0.12,32,2,>16,4,>64,>32,1,<=8
590.1312,Chicken Breast,2002,Enteritidis,TN,SRR1177339,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,NA,4,<=0.25,4,NA,<=4,0.5,NA
590.13121,Ground Beef,2009,Typhimurium var. 5-,CA,SRR3223090,16,>32,<=0.25,NA,>32,0.03,<=0.12,>256,4,0.5,4,>64,32,2,NA
590.13122,Ground Turkey,2012,Schwarzengrund,CO,SRR3664780,2,<=1,<=0.25,4,8,<=0.015,<=0.12,<=16,2,0.5,2,NA,<=4,0.5,<=8
590.13124,Chicken Breast,2015,Typhimurium var. 5-,NY,SRR3932924,<=1,<=1,<=0.25,4,8,<=0.015,<=0.12,>256,4,16,4,32,>32,1,NA
590.13125,Ground Turkey,2014,Reading,PA,SRR2407712,<=1,<=1,<=0.25,4,8,0.03,<=0.12,32,4,0.5,2,8,<=4,2,NA
590.13126,Pork Chop,2009,Johannesburg,MD,SRR3055305,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,64,2,0.5,2,NA,>32,1,NA
590.13127,Chicken Breast,2012,Typhimurium var. 5-,CT,SRR3664781,>32,>32,16,4,8,<=0.015,<=0.12,>256,32,0.5,4,NA,>32,>8,<=8
590.13128,Chicken Breast,2009,Typhimurium var. 5-,NY,SRR3146578,>32,>32,16,NA,8,<=0.01,<=0.12,>256,32,<=0.25,4,NA,>32,>8,NA
590.13129,Ground Turkey,2005,Heidelberg,CO,SRR1521578,16,>32,<=0.25,NA,8,<=0.01,<=0.12,>256,2,>16,4,64,<=4,1,NA
590.1313,Chicken Breast,2003,Typhimurium,MD,SRR1637032,<=1,2,<=0.25,NA,8,<=0.01,<=0.12,NA,2,1,4,NA,<=4,1,NA
590.13131,Chicken Breast,2015,Typhimurium var. 5-,NY,SRR3932925,<=1,<=1,<=0.25,4,8,<=0.015,<=0.12,>256,4,<=0.25,4,4,>32,1,NA
590.13132,Chicken Breast,2006,"I 4,5,12:i:-",CO,SRR1801545,<=1,<=1,<=0.25,NA,8,0.03,<=0.12,32,2,0.5,4,NA,<=4,1,NA
590.13133,Ground Turkey,2006,Heidelberg,MN,SRR2062217,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,64,2,<=0.25,4,NA,<=4,1,NA
590.13134,Pork Chop,2008,Agona,NM,SRR2583946,2,<=1,<=0.25,NA,8,0.06,0.5,>256,4,2,4,NA,>32,1,NA
590.13135,Ground Turkey,2011,Senftenberg,NM,SRR3665094,>32,>32,16,4,8,0.03,0.25,>256,>32,0.5,4,>64,>32,>8,NA
590.13136,Chicken Breast,2013,Heidelberg,NM,SRR2566922,<=1,<=1,<=0.25,8,8,<=0.015,<=0.12,<=16,2,0.5,4,NA,<=4,0.5,<=8
590.13137,Chicken Breast,2009,Hadar,CA,SRR3223091,<=1,<=1,<=0.25,NA,4,0.03,<=0.12,64,2,0.5,4,>64,>32,1,NA
