Run,ArrayExpress-SPECIES,Assay Type,AssemblyName,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,Experiment,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Sample_Name,SRA Study,STRAIN,Submitter_Id,ShortName,NAME,Azithromycin,Ceftriaxone,Cefixime,Ciprofloxacin,Penicillin,Sulfonamides,Spectinomycin,Tetracycline
ERR1528293,Neisseria gonorrhoeae,WGS,BioProject23,250,661948500,PRJEB9227,SAMEA3431882,110067204,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599185,SAMEA3431882,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:34Z,public,Illumina HiSeq 2000,14277627,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431882,NL82-sc-2287231,ERP010312,NL82,NL82-sc-2287231,NL82,ECDC_NL82,0,0,0,0,1,1,0,1
ERR1528294,Neisseria gonorrhoeae,WGS,BioProject23,250,652173750,PRJEB9227,SAMEA3431884,113444452,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599186,SAMEA3431884,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:02Z,public,Illumina HiSeq 2000,14277639,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431884,NL84-sc-2287233,ERP010312,NL84,NL84-sc-2287233,NL84,ECDC_NL84,0,0,0,0,1,1,0,1
ERR1528295,Neisseria gonorrhoeae,WGS,BioProject23,250,643907500,PRJEB9227,SAMEA3431886,111786981,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599187,SAMEA3431886,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:50Z,public,Illumina HiSeq 2000,14277651,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431886,NL85-sc-2287235,ERP010312,NL85,NL85-sc-2287235,NL85,ECDC_NL85,0,0,0,1,1,1,0,1
ERR1528296,Neisseria gonorrhoeae,WGS,BioProject23,250,645861000,PRJEB9227,SAMEA3431888,116008939,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599188,SAMEA3431888,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:34Z,public,Illumina HiSeq 2000,14277663,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431888,NL86-sc-2287237,ERP010312,NL86,NL86-sc-2287237,NL86,ECDC_NL86,0,0,0,0,1,1,0,1
ERR1528297,Neisseria gonorrhoeae,WGS,BioProject23,250,652022500,PRJEB9227,SAMEA3431890,121266816,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599189,SAMEA3431890,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:02Z,public,Illumina HiSeq 2000,14277675,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431890,NL87-sc-2287239,ERP010312,NL87,NL87-sc-2287239,NL87,ECDC_NL87,0,0,0,1,1,1,0,1
ERR1528298,Neisseria gonorrhoeae,WGS,BioProject23,250,602335750,PRJEB9227,SAMEA3431892,102607892,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599190,SAMEA3431892,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:50Z,public,Illumina HiSeq 2000,14277592,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431892,NL89-sc-2287241,ERP010312,NL89,NL89-sc-2287241,NL89,ECDC_NL89,0,0,0,0,1,1,0,1
ERR1528299,Neisseria gonorrhoeae,WGS,BioProject23,250,660567000,PRJEB9227,SAMEA3431894,114389513,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599191,SAMEA3431894,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:34Z,public,Illumina HiSeq 2000,14277604,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431894,SE13_086-sc-2287243,ERP010312,SE13_086,SE13_086-sc-2287243,SE13_086,ECDC_SE13_086,0,0,0,0,1,1,0,1
ERR1528300,Neisseria gonorrhoeae,WGS,BioProject23,250,676669000,PRJEB9227,SAMEA3431896,117669473,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599192,SAMEA3431896,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:03Z,public,Illumina HiSeq 2000,14277616,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431896,SE13_087-sc-2287245,ERP010312,SE13_087,SE13_087-sc-2287245,SE13_087,ECDC_SE13_087,0,0,0,1,1,1,0,1
ERR1528301,Neisseria gonorrhoeae,WGS,BioProject23,250,638165000,PRJEB9227,SAMEA3431898,111653724,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599193,SAMEA3431898,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:50Z,public,Illumina HiSeq 2000,14277628,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431898,SE13_088-sc-2287247,ERP010312,SE13_088,SE13_088-sc-2287247,SE13_088,ECDC_SE13_088,0,0,1,1,1,1,0,1
ERR1528302,Neisseria gonorrhoeae,WGS,BioProject23,250,623194250,PRJEB9227,SAMEA3431900,110956676,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599194,SAMEA3431900,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:40Z,public,Illumina HiSeq 2000,14277640,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431900,SE13_089-sc-2287249,ERP010312,SE13_089,SE13_089-sc-2287249,SE13_089,ECDC_SE13_089,0,0,0,0,1,1,0,1
ERR1528303,Neisseria gonorrhoeae,WGS,BioProject23,250,668724250,PRJEB9227,SAMEA3431902,118357778,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599195,SAMEA3431902,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:34Z,public,Illumina HiSeq 2000,14277652,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431902,SE13_090-sc-2287251,ERP010312,SE13_090,SE13_090-sc-2287251,SE13_090,ECDC_SE13_090,0,0,0,0,1,1,0,1
ERR1528304,Neisseria gonorrhoeae,WGS,BioProject23,250,625848000,PRJEB9227,SAMEA3431905,114689087,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599196,SAMEA3431905,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:40Z,public,Illumina HiSeq 2000,14277664,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431905,SE13_091-sc-2287254,ERP010312,SE13_091,SE13_091-sc-2287254,SE13_091,ECDC_SE13_091,0,0,0,1,1,1,0,1
ERR1528305,Neisseria gonorrhoeae,WGS,BioProject23,250,686326500,PRJEB9227,SAMEA3431908,117828545,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599197,SAMEA3431908,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:34Z,public,Illumina HiSeq 2000,14277676,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431908,SE13_092-sc-2287257,ERP010312,SE13_092,SE13_092-sc-2287257,SE13_092,ECDC_SE13_092,0,0,0,1,1,1,0,1
ERR1528306,Neisseria gonorrhoeae,WGS,BioProject23,250,642953500,PRJEB9227,SAMEA3431909,109915088,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599198,SAMEA3431909,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:23:46Z,public,Illumina HiSeq 2000,14277593,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431909,SE13_093-sc-2287258,ERP010312,SE13_093,SE13_093-sc-2287258,SE13_093,ECDC_SE13_093,0,0,0,0,1,1,0,1
ERR1528307,Neisseria gonorrhoeae,WGS,BioProject23,250,643065500,PRJEB9227,SAMEA3431911,113381400,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599199,SAMEA3431911,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:40Z,public,Illumina HiSeq 2000,14277605,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431911,SE13_094-sc-2287260,ERP010312,SE13_094,SE13_094-sc-2287260,SE13_094,ECDC_SE13_094,0,0,0,0,1,1,0,1
ERR1528308,Neisseria gonorrhoeae,WGS,BioProject23,250,680429500,PRJEB9227,SAMEA3431913,123629316,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599200,SAMEA3431913,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:51Z,public,Illumina HiSeq 2000,14277617,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431913,SE13_095-sc-2287262,ERP010312,SE13_095,SE13_095-sc-2287262,SE13_095,ECDC_SE13_095,0,0,0,0,1,1,0,1
ERR1528309,Neisseria gonorrhoeae,WGS,BioProject23,250,670465250,PRJEB9227,SAMEA3431915,115333519,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599201,SAMEA3431915,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:23:46Z,public,Illumina HiSeq 2000,14277629,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431915,SE13_096-sc-2287264,ERP010312,SE13_096,SE13_096-sc-2287264,SE13_096,ECDC_SE13_096,0,0,0,0,1,0,0,0
ERR1528310,Neisseria gonorrhoeae,WGS,BioProject23,250,647622250,PRJEB9227,SAMEA3431917,109885876,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599202,SAMEA3431917,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:40Z,public,Illumina HiSeq 2000,14277641,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431917,SE13_097-sc-2287266,ERP010312,SE13_097,SE13_097-sc-2287266,SE13_097,ECDC_SE13_097,0,0,0,0,1,1,0,1
ERR1528311,Neisseria gonorrhoeae,WGS,BioProject23,250,637560250,PRJEB9227,SAMEA3431919,113800061,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599203,SAMEA3431919,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:51Z,public,Illumina HiSeq 2000,14277653,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431919,SE13_098-sc-2287268,ERP010312,SE13_098,SE13_098-sc-2287268,SE13_098,ECDC_SE13_098,0,0,0,1,1,1,0,1
ERR1528312,Neisseria gonorrhoeae,WGS,BioProject23,250,595046250,PRJEB9227,SAMEA3431920,104205191,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599204,SAMEA3431920,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:34Z,public,Illumina HiSeq 2000,14277665,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431920,SE13_099-sc-2287269,ERP010312,SE13_099,SE13_099-sc-2287269,SE13_099,ECDC_SE13_099,0,0,0,0,1,1,0,1
ERR1528313,Neisseria gonorrhoeae,WGS,BioProject23,250,583848250,PRJEB9227,SAMEA3431922,102909021,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599205,SAMEA3431922,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:03Z,public,Illumina HiSeq 2000,14277677,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431922,GR13060-sc-2287271,ERP010312,GR13060,GR13060-sc-2287271,GR13060,ECDC_GR13060,0,0,0,0,1,1,0,1
ERR1528314,Neisseria gonorrhoeae,WGS,BioProject23,250,618557500,PRJEB9227,SAMEA3431770,109250198,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599206,SAMEA3431770,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:02Z,public,Illumina HiSeq 2000,14277594,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431770,GR13066-sc-2287119,ERP010312,GR13066,GR13066-sc-2287119,GR13066,ECDC_GR13066,0,0,0,1,1,1,0,1
ERR1528315,Neisseria gonorrhoeae,WGS,BioProject23,250,570543000,PRJEB9227,SAMEA3431772,102013845,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599207,SAMEA3431772,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:25:03Z,public,Illumina HiSeq 2000,14277606,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431772,GR13067-sc-2287121,ERP010312,GR13067,GR13067-sc-2287121,GR13067,ECDC_GR13067,0,0,0,0,1,1,0,1
ERR1528316,Neisseria gonorrhoeae,WGS,BioProject23,250,646178000,PRJEB9227,SAMEA3431774,109760358,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599208,SAMEA3431774,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:02Z,public,Illumina HiSeq 2000,14277618,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431774,GR13068-sc-2287123,ERP010312,GR13068,GR13068-sc-2287123,GR13068,ECDC_GR13068,0,0,0,1,1,1,0,1
ERR1528317,Neisseria gonorrhoeae,WGS,BioProject23,250,640281500,PRJEB9227,SAMEA3431775,113100758,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599209,SAMEA3431775,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:23:45Z,public,Illumina HiSeq 2000,14277630,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431775,GR13069-sc-2287124,ERP010312,GR13069,GR13069-sc-2287124,GR13069,ECDC_GR13069,0,0,0,1,1,1,0,1
ERR1528318,Neisseria gonorrhoeae,WGS,BioProject23,250,648351250,PRJEB9227,SAMEA3431778,110897389,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599210,SAMEA3431778,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:30Z,public,Illumina HiSeq 2000,14277642,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431778,SE13_078-sc-2287127,ERP010312,SE13_078,SE13_078-sc-2287127,SE13_078,ECDC_SE13_078,0,0,0,0,1,1,0,1
ERR1528319,Neisseria gonorrhoeae,WGS,BioProject23,250,601817000,PRJEB9227,SAMEA3431779,103172719,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599211,SAMEA3431779,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:50Z,public,Illumina HiSeq 2000,14277654,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431779,GR13071-sc-2287128,ERP010312,GR13071,GR13071-sc-2287128,GR13071,ECDC_GR13071,0,0,0,0,1,1,0,1
ERR1528320,Neisseria gonorrhoeae,WGS,BioProject23,250,653697500,PRJEB9227,SAMEA3431781,113600816,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599212,SAMEA3431781,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:23:45Z,public,Illumina HiSeq 2000,14277666,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431781,GR13072-sc-2287130,ERP010312,GR13072,GR13072-sc-2287130,GR13072,ECDC_GR13072,0,0,1,1,1,1,0,1
ERR1528321,Neisseria gonorrhoeae,WGS,BioProject23,250,658686000,PRJEB9227,SAMEA3431784,109940031,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599213,SAMEA3431784,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:30Z,public,Illumina HiSeq 2000,14277678,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431784,GR13073-sc-2287133,ERP010312,GR13073,GR13073-sc-2287133,GR13073,ECDC_GR13073,0,0,0,1,1,1,0,1
ERR1528322,Neisseria gonorrhoeae,WGS,BioProject23,250,646602750,PRJEB9227,SAMEA3431786,116076542,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599214,SAMEA3431786,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:02Z,public,Illumina HiSeq 2000,14277595,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431786,GR13074-sc-2287135,ERP010312,GR13074,GR13074-sc-2287135,GR13074,ECDC_GR13074,0,0,0,0,1,1,0,1
ERR1528323,Neisseria gonorrhoeae,WGS,BioProject23,250,563387000,PRJEB9227,SAMEA3431788,105244010,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599215,SAMEA3431788,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:25:03Z,public,Illumina HiSeq 2000,14277607,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431788,GR13075-sc-2287137,ERP010312,GR13075,GR13075-sc-2287137,GR13075,ECDC_GR13075,0,0,0,0,1,1,0,1
ERR1528324,Neisseria gonorrhoeae,WGS,BioProject23,250,571346500,PRJEB9227,SAMEA3431789,101264013,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599216,SAMEA3431789,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:37Z,public,Illumina HiSeq 2000,14277619,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431789,DK13_454-sc-2287138,ERP010312,DK13_454,DK13_454-sc-2287138,DK13_454,ECDC_DK13_454,0,0,0,0,0,0,0,0
ERR1528325,Neisseria gonorrhoeae,WGS,BioProject23,250,644007000,PRJEB9227,SAMEA3431791,109645134,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599217,SAMEA3431791,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:50Z,public,Illumina HiSeq 2000,14277631,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431791,DK13_455-sc-2287140,ERP010312,DK13_455,DK13_455-sc-2287140,DK13_455,ECDC_DK13_455,0,0,0,0,0,0,0,0
ERR1528326,Neisseria gonorrhoeae,WGS,BioProject23,250,635663500,PRJEB9227,SAMEA3431794,112014116,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","ena,s3.us-east-1",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599218,SAMEA3431794,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:25:03Z,public,Illumina HiSeq 2000,14277643,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431794,DK13_456-sc-2287143,ERP010312,DK13_456,DK13_456-sc-2287143,DK13_456,ECDC_DK13_456,0,0,0,1,1,1,0,1
ERR1528327,Neisseria gonorrhoeae,WGS,BioProject23,250,646252000,PRJEB9227,SAMEA3431796,114010141,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599219,SAMEA3431796,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:30Z,public,Illumina HiSeq 2000,14277655,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431796,DK13_457-sc-2287145,ERP010312,DK13_457,DK13_457-sc-2287145,DK13_457,ECDC_DK13_457,0,0,1,1,1,1,0,1
ERR1528328,Neisseria gonorrhoeae,WGS,BioProject23,250,640692750,PRJEB9227,SAMEA3431797,115075538,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599220,SAMEA3431797,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:50Z,public,Illumina HiSeq 2000,14277667,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431797,DK13_458-sc-2287146,ERP010312,DK13_458,DK13_458-sc-2287146,DK13_458,ECDC_DK13_458,0,0,0,1,1,1,0,1
ERR1528329,Neisseria gonorrhoeae,WGS,BioProject23,250,664112500,PRJEB9227,SAMEA3431799,114149126,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599221,SAMEA3431799,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:23:45Z,public,Illumina HiSeq 2000,14277679,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431799,DK13_459-sc-2287148,ERP010312,DK13_459,DK13_459-sc-2287148,DK13_459,ECDC_DK13_459,0,0,0,0,1,0,0,0
ERR1528330,Neisseria gonorrhoeae,WGS,BioProject23,250,607968500,PRJEB9227,SAMEA3431801,111938518,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","s3.us-east-1,ena",2016-07-12,2016-07-12,2018-11-16,2018-03-09,ERX1599222,SAMEA3431801,SC,Wellcome Sanger Institute,2016-07-12T14:39:05Z,2018-03-09T13:24:37Z,public,Illumina HiSeq 2000,14277596,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-13T00:00:00Z,SAMEA3431801,DK13_460-sc-2287150,ERP010312,DK13_460,DK13_460-sc-2287150,DK13_460,ECDC_DK13_460,0,0,0,1,1,1,0,1
