study_accession,Isolate accession number,secondary_sample_accession,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp,Nucleotide archive,Set,Isoniazid,Rifampicin,Ethambutol,Pyrazinamide,Streptomycin,Ciprofloxacin,Moxifloxacin,Ofloxacin,Amikacin,Capreomycin,Kanamycin,sample_accession
PRJNA282721,SAMN03647162,SRS991856,SRX1094683,SRR2099989,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/009/SRR2099989/SRR2099989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/009/SRR2099989/SRR2099989_2.fastq.gz,NA,NA,ncbi,training,R,S,S,S,No result,S,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647163,SRS991857,SRX1094684,SRR2099990,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/000/SRR2099990/SRR2099990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/000/SRR2099990/SRR2099990_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,S,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647164,SRS991855,SRX1094685,SRR2099991,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/001/SRR2099991/SRR2099991_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/001/SRR2099991/SRR2099991_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647165,SRS991854,SRX1094686,SRR2099992,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/002/SRR2099992/SRR2099992_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/002/SRR2099992/SRR2099992_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647166,SRS991853,SRX1094687,SRR2099993,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/003/SRR2099993/SRR2099993_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/003/SRR2099993/SRR2099993_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647167,SRS991852,SRX1094688,SRR2099994,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/004/SRR2099994/SRR2099994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/004/SRR2099994/SRR2099994_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647168,SRS991851,SRX1094689,SRR2099995,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/005/SRR2099995/SRR2099995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/005/SRR2099995/SRR2099995_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647169,SRS991849,SRX1094690,SRR2099996,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/006/SRR2099996/SRR2099996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/006/SRR2099996/SRR2099996_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647170,SRS991850,SRX1094691,SRR2099997,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/007/SRR2099997/SRR2099997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/007/SRR2099997/SRR2099997_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647171,SRS991848,SRX1094692,SRR2099998,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/008/SRR2099998/SRR2099998_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/008/SRR2099998/SRR2099998_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647172,SRS991847,SRX1094693,SRR2099999,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/009/SRR2099999/SRR2099999_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR209/009/SRR2099999/SRR2099999_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647173,SRS991846,SRX1094694,SRR2100000,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/000/SRR2100000/SRR2100000_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/000/SRR2100000/SRR2100000_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647174,SRS991845,SRX1094695,SRR2100001,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/001/SRR2100001/SRR2100001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/001/SRR2100001/SRR2100001_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647175,SRS991843,SRX1094696,SRR2100002,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/002/SRR2100002/SRR2100002_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/002/SRR2100002/SRR2100002_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647176,SRS991844,SRX1094697,SRR2100003,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/003/SRR2100003/SRR2100003_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/003/SRR2100003/SRR2100003_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647177,SRS991842,SRX1094698,SRR2100004,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/004/SRR2100004/SRR2100004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/004/SRR2100004/SRR2100004_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647178,SRS991841,SRX1094699,SRR2100005,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/005/SRR2100005/SRR2100005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/005/SRR2100005/SRR2100005_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647179,SRS991840,SRX1094700,SRR2100006,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/006/SRR2100006/SRR2100006_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/006/SRR2100006/SRR2100006_2.fastq.gz,NA,NA,ncbi,training,R,S,S,S,No result,S,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647180,SRS991838,SRX1094701,SRR2100007,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/007/SRR2100007/SRR2100007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/007/SRR2100007/SRR2100007_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647181,SRS991839,SRX1094702,SRR2100008,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/008/SRR2100008/SRR2100008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/008/SRR2100008/SRR2100008_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647182,SRS991837,SRX1094703,SRR2100009,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/009/SRR2100009/SRR2100009_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/009/SRR2100009/SRR2100009_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647183,SRS991836,SRX1094704,SRR2100010,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/000/SRR2100010/SRR2100010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/000/SRR2100010/SRR2100010_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647184,SRS991835,SRX1094705,SRR2100011,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/001/SRR2100011/SRR2100011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/001/SRR2100011/SRR2100011_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647185,SRS991834,SRX1094706,SRR2100012,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/002/SRR2100012/SRR2100012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/002/SRR2100012/SRR2100012_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647186,SRS991833,SRX1094707,SRR2100013,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/003/SRR2100013/SRR2100013_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/003/SRR2100013/SRR2100013_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647187,SRS991832,SRX1094708,SRR2100014,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/004/SRR2100014/SRR2100014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/004/SRR2100014/SRR2100014_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647188,SRS991831,SRX1094709,SRR2100015,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/005/SRR2100015/SRR2100015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/005/SRR2100015/SRR2100015_2.fastq.gz,NA,NA,ncbi,training,R,S,S,S,No result,S,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647189,SRS991828,SRX1094710,SRR2100016,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/006/SRR2100016/SRR2100016_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/006/SRR2100016/SRR2100016_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647190,SRS990018,SRX1094711,SRR2100017,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/007/SRR2100017/SRR2100017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/007/SRR2100017/SRR2100017_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647191,SRS991825,SRX1094712,SRR2100018,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/008/SRR2100018/SRR2100018_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/008/SRR2100018/SRR2100018_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647192,SRS991826,SRX1094713,SRR2100019,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/009/SRR2100019/SRR2100019_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/009/SRR2100019/SRR2100019_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647193,SRS991824,SRX1094714,SRR2100020,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/000/SRR2100020/SRR2100020_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/000/SRR2100020/SRR2100020_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647194,SRS991827,SRX1094715,SRR2100021,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/001/SRR2100021/SRR2100021_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/001/SRR2100021/SRR2100021_2.fastq.gz,NA,NA,ncbi,training,R,R,S,S,No result,S,S,S,S,S,S,NA
PRJNA282721,SAMN03647195,SRS991830,SRX1094716,SRR2100022,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/002/SRR2100022/SRR2100022_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/002/SRR2100022/SRR2100022_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647196,SRS991829,SRX1094717,SRR2100023,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/003/SRR2100023/SRR2100023_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/003/SRR2100023/SRR2100023_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647197,SRS991822,SRX1094718,SRR2100024,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/004/SRR2100024/SRR2100024_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/004/SRR2100024/SRR2100024_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647198,SRS991823,SRX1094719,SRR2100025,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/005/SRR2100025/SRR2100025_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/005/SRR2100025/SRR2100025_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647199,SRS991820,SRX1094720,SRR2100026,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/006/SRR2100026/SRR2100026_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/006/SRR2100026/SRR2100026_2.fastq.gz,NA,NA,ncbi,training,R,R,S,S,No result,S,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647200,SRS991821,SRX1094721,SRR2100027,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/007/SRR2100027/SRR2100027_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/007/SRR2100027/SRR2100027_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647201,SRS991819,SRX1094722,SRR2100028,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/008/SRR2100028/SRR2100028_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/008/SRR2100028/SRR2100028_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647202,SRS991818,SRX1094723,SRR2100029,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/009/SRR2100029/SRR2100029_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/009/SRR2100029/SRR2100029_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647203,SRS991817,SRX1094724,SRR2100030,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/000/SRR2100030/SRR2100030_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/000/SRR2100030/SRR2100030_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647204,SRS991816,SRX1094725,SRR2100031,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/001/SRR2100031/SRR2100031_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/001/SRR2100031/SRR2100031_2.fastq.gz,NA,NA,ncbi,training,R,S,S,S,No result,S,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647205,SRS991815,SRX1094726,SRR2100032,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/002/SRR2100032/SRR2100032_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/002/SRR2100032/SRR2100032_2.fastq.gz,NA,NA,ncbi,training,R,S,S,S,No result,S,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647206,SRS991813,SRX1094727,SRR2100033,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/003/SRR2100033/SRR2100033_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/003/SRR2100033/SRR2100033_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647207,SRS991814,SRX1094728,SRR2100034,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/004/SRR2100034/SRR2100034_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/004/SRR2100034/SRR2100034_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647208,SRS991812,SRX1094729,SRR2100035,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/005/SRR2100035/SRR2100035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/005/SRR2100035/SRR2100035_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647209,SRS991811,SRX1094730,SRR2100036,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/006/SRR2100036/SRR2100036_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/006/SRR2100036/SRR2100036_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647210,SRS991810,SRX1094731,SRR2100037,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/007/SRR2100037/SRR2100037_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/007/SRR2100037/SRR2100037_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647211,SRS991809,SRX1094732,SRR2100038,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/008/SRR2100038/SRR2100038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/008/SRR2100038/SRR2100038_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647212,SRS991808,SRX1094733,SRR2100039,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/009/SRR2100039/SRR2100039_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/009/SRR2100039/SRR2100039_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647213,SRS991807,SRX1094734,SRR2100040,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/000/SRR2100040/SRR2100040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/000/SRR2100040/SRR2100040_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647214,SRS991806,SRX1094735,SRR2100041,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/001/SRR2100041/SRR2100041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/001/SRR2100041/SRR2100041_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647215,SRS991805,SRX1094736,SRR2100042,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/002/SRR2100042/SRR2100042_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/002/SRR2100042/SRR2100042_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647216,SRS991804,SRX1094737,SRR2100043,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/003/SRR2100043/SRR2100043_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/003/SRR2100043/SRR2100043_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647217,SRS991803,SRX1094738,SRR2100044,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/004/SRR2100044/SRR2100044_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/004/SRR2100044/SRR2100044_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647218,SRS991802,SRX1094739,SRR2100045,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/005/SRR2100045/SRR2100045_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/005/SRR2100045/SRR2100045_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647219,SRS991801,SRX1094740,SRR2100046,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/006/SRR2100046/SRR2100046_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/006/SRR2100046/SRR2100046_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647220,SRS991800,SRX1094741,SRR2100047,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/007/SRR2100047/SRR2100047_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/007/SRR2100047/SRR2100047_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647221,SRS991799,SRX1094742,SRR2100048,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/008/SRR2100048/SRR2100048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/008/SRR2100048/SRR2100048_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647222,SRS991798,SRX1094743,SRR2100049,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/009/SRR2100049/SRR2100049_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/009/SRR2100049/SRR2100049_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647223,SRS991796,SRX1094744,SRR2100050,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/000/SRR2100050/SRR2100050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/000/SRR2100050/SRR2100050_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647224,SRS991797,SRX1094745,SRR2100051,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/001/SRR2100051/SRR2100051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/001/SRR2100051/SRR2100051_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647225,SRS991795,SRX1094746,SRR2100052,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/002/SRR2100052/SRR2100052_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/002/SRR2100052/SRR2100052_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647226,SRS991794,SRX1094747,SRR2100053,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/003/SRR2100053/SRR2100053_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/003/SRR2100053/SRR2100053_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03647227,SRS991792,SRX1094748,SRR2100054,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/004/SRR2100054/SRR2100054_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/004/SRR2100054/SRR2100054_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
